country,country_code,year_week,source,new_cases,number_sequenced,percent_cases_sequenced,valid_denominator,variant,number_detections_variant,percent_variant
France,FR,2021-10,GISAID,167429,1320,0.8,Yes,B.1.620,0,0.0
France,FR,2021-10,GISAID,167429,1320,0.8,Yes,B.1.621,0,0.0
France,FR,2021-10,GISAID,167429,1320,0.8,Yes,P.1,13,1.0
France,FR,2021-10,GISAID,167429,1320,0.8,Yes,P.3,0,0.0
France,FR,2021-10,GISAID,167429,1320,0.8,Yes,Other,355,26.9
France,FR,2021-11,GISAID,210941,3260,1.5,Yes,B.1.1.7,2555,78.4
France,FR,2021-11,GISAID,210941,3260,1.5,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-11,GISAID,210941,3260,1.5,Yes,B.1.351,224,6.9
France,FR,2021-11,GISAID,210941,3260,1.5,Yes,B.1.427/B.1.429,0,0.0
France,FR,2021-11,GISAID,210941,3260,1.5,Yes,B.1.525,43,1.3
France,FR,2021-11,GISAID,210941,3260,1.5,Yes,B.1.616,11,0.3
France,FR,2021-11,GISAID,210941,3260,1.5,Yes,B.1.617,0,0.0
France,FR,2021-11,GISAID,210941,3260,1.5,Yes,B.1.620,1,0.0
France,FR,2021-11,GISAID,210941,3260,1.5,Yes,B.1.621,0,0.0
France,FR,2021-11,GISAID,210941,3260,1.5,Yes,P.1,23,0.7
France,FR,2021-11,GISAID,210941,3260,1.5,Yes,P.3,0,0.0
France,FR,2021-11,GISAID,210941,3260,1.5,Yes,Other,403,12.4
France,FR,2021-12,GISAID,262986,1763,0.7,Yes,B.1.1.7,1292,73.3
France,FR,2021-12,GISAID,262986,1763,0.7,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-12,GISAID,262986,1763,0.7,Yes,B.1.351,93,5.3
France,FR,2021-12,GISAID,262986,1763,0.7,Yes,B.1.427/B.1.429,0,0.0
France,FR,2021-12,GISAID,262986,1763,0.7,Yes,B.1.525,34,1.9
France,FR,2021-12,GISAID,262986,1763,0.7,Yes,B.1.616,7,0.4
France,FR,2021-12,GISAID,262986,1763,0.7,Yes,B.1.617,0,0.0
France,FR,2021-12,GISAID,262986,1763,0.7,Yes,B.1.620,0,0.0
France,FR,2021-12,GISAID,262986,1763,0.7,Yes,B.1.621,0,0.0
France,FR,2021-12,GISAID,262986,1763,0.7,Yes,P.1,8,0.5
France,FR,2021-12,GISAID,262986,1763,0.7,Yes,P.3,0,0.0
France,FR,2021-12,GISAID,262986,1763,0.7,Yes,Other,329,18.7
France,FR,2021-13,GISAID,276881,2564,0.9,Yes,B.1.1.7,2034,79.3
France,FR,2021-13,GISAID,276881,2564,0.9,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-13,GISAID,276881,2564,0.9,Yes,B.1.351,223,8.7
France,FR,2021-13,GISAID,276881,2564,0.9,Yes,B.1.427/B.1.429,0,0.0
France,FR,2021-13,GISAID,276881,2564,0.9,Yes,B.1.525,52,2.0
France,FR,2021-13,GISAID,276881,2564,0.9,Yes,B.1.616,1,0.0
France,FR,2021-13,GISAID,276881,2564,0.9,Yes,B.1.617,0,0.0
France,FR,2021-13,GISAID,276881,2564,0.9,Yes,B.1.620,6,0.2
France,FR,2021-13,GISAID,276881,2564,0.9,Yes,B.1.621,0,0.0
France,FR,2021-13,GISAID,276881,2564,0.9,Yes,P.1,13,0.5
France,FR,2021-13,GISAID,276881,2564,0.9,Yes,P.3,0,0.0
France,FR,2021-13,GISAID,276881,2564,0.9,Yes,Other,235,9.2
France,FR,2021-14,GISAID,236210,1389,0.6,Yes,B.1.1.7,1044,75.2
France,FR,2021-14,GISAID,236210,1389,0.6,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-14,GISAID,236210,1389,0.6,Yes,B.1.351,99,7.1
France,FR,2021-14,GISAID,236210,1389,0.6,Yes,B.1.427/B.1.429,0,0.0
France,FR,2021-14,GISAID,236210,1389,0.6,Yes,B.1.525,46,3.3
France,FR,2021-14,GISAID,236210,1389,0.6,Yes,B.1.616,2,0.1
France,FR,2021-14,GISAID,236210,1389,0.6,Yes,B.1.617,0,0.0
France,FR,2021-14,GISAID,236210,1389,0.6,Yes,B.1.620,3,0.2
France,FR,2021-14,GISAID,236210,1389,0.6,Yes,B.1.621,0,0.0
France,FR,2021-14,GISAID,236210,1389,0.6,Yes,P.1,39,2.8
France,FR,2021-14,GISAID,236210,1389,0.6,Yes,P.3,0,0.0
France,FR,2021-14,GISAID,236210,1389,0.6,Yes,Other,156,11.2
France,FR,2021-15,GISAID,230846,1831,0.8,Yes,B.1.1.7,1520,83.0
France,FR,2021-15,GISAID,230846,1831,0.8,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-15,GISAID,230846,1831,0.8,Yes,B.1.351,134,7.3
France,FR,2021-15,GISAID,230846,1831,0.8,Yes,B.1.427/B.1.429,0,0.0
France,FR,2021-15,GISAID,230846,1831,0.8,Yes,B.1.525,54,2.9
France,FR,2021-15,GISAID,230846,1831,0.8,Yes,B.1.616,0,0.0
France,FR,2021-15,GISAID,230846,1831,0.8,Yes,B.1.617,0,0.0
France,FR,2021-15,GISAID,230846,1831,0.8,Yes,B.1.620,16,0.9
France,FR,2021-15,GISAID,230846,1831,0.8,Yes,B.1.621,0,0.0
France,FR,2021-15,GISAID,230846,1831,0.8,Yes,P.1,32,1.7
France,FR,2021-15,GISAID,230846,1831,0.8,Yes,P.3,0,0.0
France,FR,2021-15,GISAID,230846,1831,0.8,Yes,Other,75,4.1
France,FR,2021-16,GISAID,208518,449,0.2,Yes,B.1.1.7,383,85.3
France,FR,2021-16,GISAID,208518,449,0.2,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-16,GISAID,208518,449,0.2,Yes,B.1.351,23,5.1
France,FR,2021-16,GISAID,208518,449,0.2,Yes,B.1.427/B.1.429,0,0.0
France,FR,2021-16,GISAID,208518,449,0.2,Yes,B.1.525,5,1.1
France,FR,2021-16,GISAID,208518,449,0.2,Yes,B.1.616,0,0.0
France,FR,2021-16,GISAID,208518,449,0.2,Yes,B.1.617,0,0.0
France,FR,2021-16,GISAID,208518,449,0.2,Yes,B.1.620,0,0.0
France,FR,2021-16,GISAID,208518,449,0.2,Yes,B.1.621,0,0.0
France,FR,2021-16,GISAID,208518,449,0.2,Yes,P.1,2,0.4
France,FR,2021-16,GISAID,208518,449,0.2,Yes,P.3,0,0.0
France,FR,2021-16,GISAID,208518,449,0.2,Yes,Other,36,8.0
France,FR,2021-17,GISAID,154203,0,0.0,Yes,B.1.1.7,0,
France,FR,2021-17,GISAID,154203,0,0.0,Yes,B.1.1.7+E484K,0,
France,FR,2021-17,GISAID,154203,0,0.0,Yes,B.1.351,0,
France,FR,2021-17,GISAID,154203,0,0.0,Yes,B.1.427/B.1.429,0,
France,FR,2021-17,GISAID,154203,0,0.0,Yes,B.1.525,0,
France,FR,2021-17,GISAID,154203,0,0.0,Yes,B.1.616,0,
France,FR,2021-17,GISAID,154203,0,0.0,Yes,B.1.617,0,
France,FR,2021-17,GISAID,154203,0,0.0,Yes,B.1.620,0,
France,FR,2021-17,GISAID,154203,0,0.0,Yes,B.1.621,0,
France,FR,2021-17,GISAID,154203,0,0.0,Yes,P.1,0,
France,FR,2021-17,GISAID,154203,0,0.0,Yes,P.3,0,
France,FR,2021-17,GISAID,154203,0,0.0,Yes,Other,0,
France,FR,2020-40,TESSy,80601,10,0.0,Yes,B.1.1.7,0,0.0
France,FR,2020-40,TESSy,80601,10,0.0,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-40,TESSy,80601,10,0.0,Yes,B.1.351,0,0.0
France,FR,2020-40,TESSy,80601,10,0.0,Yes,B.1.616,0,0.0
France,FR,2020-40,TESSy,80601,10,0.0,Yes,B.1.617,0,0.0
France,FR,2020-40,TESSy,80601,10,0.0,Yes,P.1,0,0.0
France,FR,2020-40,TESSy,80601,10,0.0,Yes,Other,10,100.0
France,FR,2020-41,TESSy,115804,13,0.0,Yes,B.1.1.7,1,7.7
France,FR,2020-41,TESSy,115804,13,0.0,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-41,TESSy,115804,13,0.0,Yes,B.1.351,0,0.0
France,FR,2020-41,TESSy,115804,13,0.0,Yes,B.1.616,0,0.0
France,FR,2020-41,TESSy,115804,13,0.0,Yes,B.1.617,0,0.0
France,FR,2020-41,TESSy,115804,13,0.0,Yes,P.1,0,0.0
France,FR,2020-41,TESSy,115804,13,0.0,Yes,Other,12,92.3
France,FR,2020-42,TESSy,162060,20,0.0,Yes,B.1.1.7,1,5.0
France,FR,2020-42,TESSy,162060,20,0.0,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-42,TESSy,162060,20,0.0,Yes,B.1.351,0,0.0
France,FR,2020-42,TESSy,162060,20,0.0,Yes,B.1.616,0,0.0
France,FR,2020-42,TESSy,162060,20,0.0,Yes,B.1.617,0,0.0
France,FR,2020-42,TESSy,162060,20,0.0,Yes,P.1,0,0.0
France,FR,2020-42,TESSy,162060,20,0.0,Yes,Other,19,95.0
France,FR,2020-43,TESSy,241473,35,0.0,Yes,B.1.1.7,4,11.4
France,FR,2020-43,TESSy,241473,35,0.0,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-43,TESSy,241473,35,0.0,Yes,B.1.351,0,0.0
France,FR,2020-43,TESSy,241473,35,0.0,Yes,B.1.616,0,0.0
France,FR,2020-43,TESSy,241473,35,0.0,Yes,B.1.617,0,0.0
France,FR,2020-43,TESSy,241473,35,0.0,Yes,P.1,0,0.0
France,FR,2020-43,TESSy,241473,35,0.0,Yes,Other,31,88.6
France,FR,2020-44,TESSy,275408,43,0.0,Yes,B.1.1.7,11,25.6
France,FR,2020-44,TESSy,275408,43,0.0,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-44,TESSy,275408,43,0.0,Yes,B.1.351,0,0.0
France,FR,2020-44,TESSy,275408,43,0.0,Yes,B.1.616,0,0.0
France,FR,2020-44,TESSy,275408,43,0.0,Yes,B.1.617,0,0.0
France,FR,2020-44,TESSy,275408,43,0.0,Yes,P.1,0,0.0
France,FR,2020-44,TESSy,275408,43,0.0,Yes,Other,32,74.4
France,FR,2020-45,TESSy,373409,45,0.0,Yes,B.1.1.7,4,8.9
France,FR,2020-45,TESSy,373409,45,0.0,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-45,TESSy,373409,45,0.0,Yes,B.1.351,0,0.0
France,FR,2020-45,TESSy,373409,45,0.0,Yes,B.1.616,0,0.0
France,FR,2020-45,TESSy,373409,45,0.0,Yes,B.1.617,0,0.0
France,FR,2020-45,TESSy,373409,45,0.0,Yes,P.1,0,0.0
France,FR,2020-45,TESSy,373409,45,0.0,Yes,Other,41,91.1
France,FR,2020-46,TESSy,194503,44,0.0,Yes,B.1.1.7,2,4.5
France,FR,2020-46,TESSy,194503,44,0.0,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-46,TESSy,194503,44,0.0,Yes,B.1.351,0,0.0
France,FR,2020-46,TESSy,194503,44,0.0,Yes,B.1.616,0,0.0
France,FR,2020-46,TESSy,194503,44,0.0,Yes,B.1.617,0,0.0
France,FR,2020-46,TESSy,194503,44,0.0,Yes,P.1,0,0.0
France,FR,2020-46,TESSy,194503,44,0.0,Yes,Other,42,95.5
France,FR,2020-47,TESSy,158381,60,0.0,Yes,B.1.1.7,0,0.0
France,FR,2020-47,TESSy,158381,60,0.0,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-47,TESSy,158381,60,0.0,Yes,B.1.351,0,0.0
France,FR,2020-47,TESSy,158381,60,0.0,Yes,B.1.616,0,0.0
France,FR,2020-47,TESSy,158381,60,0.0,Yes,B.1.617,0,0.0
France,FR,2020-47,TESSy,158381,60,0.0,Yes,P.1,0,0.0
France,FR,2020-47,TESSy,158381,60,0.0,Yes,Other,60,100.0
France,FR,2020-48,TESSy,78275,57,0.1,Yes,B.1.1.7,3,5.3
France,FR,2020-48,TESSy,78275,57,0.1,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-48,TESSy,78275,57,0.1,Yes,B.1.351,0,0.0
France,FR,2020-48,TESSy,78275,57,0.1,Yes,B.1.616,0,0.0
France,FR,2020-48,TESSy,78275,57,0.1,Yes,B.1.617,0,0.0
France,FR,2020-48,TESSy,78275,57,0.1,Yes,P.1,0,0.0
France,FR,2020-48,TESSy,78275,57,0.1,Yes,Other,54,94.7
France,FR,2020-49,TESSy,74014,46,0.1,Yes,B.1.1.7,0,0.0
France,FR,2020-49,TESSy,74014,46,0.1,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-49,TESSy,74014,46,0.1,Yes,B.1.351,0,0.0
France,FR,2020-49,TESSy,74014,46,0.1,Yes,B.1.616,0,0.0
France,FR,2020-49,TESSy,74014,46,0.1,Yes,B.1.617,0,0.0
France,FR,2020-49,TESSy,74014,46,0.1,Yes,P.1,0,0.0
France,FR,2020-49,TESSy,74014,46,0.1,Yes,Other,46,100.0
France,FR,2020-50,TESSy,84355,68,0.1,Yes,B.1.1.7,1,1.5
France,FR,2020-50,TESSy,84355,68,0.1,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-50,TESSy,84355,68,0.1,Yes,B.1.351,0,0.0
France,FR,2020-50,TESSy,84355,68,0.1,Yes,B.1.616,0,0.0
France,FR,2020-50,TESSy,84355,68,0.1,Yes,B.1.617,0,0.0
France,FR,2020-50,TESSy,84355,68,0.1,Yes,P.1,0,0.0
France,FR,2020-50,TESSy,84355,68,0.1,Yes,Other,67,98.5
France,FR,2020-51,TESSy,96502,90,0.1,Yes,B.1.1.7,0,0.0
France,FR,2020-51,TESSy,96502,90,0.1,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-51,TESSy,96502,90,0.1,Yes,B.1.351,0,0.0
France,FR,2020-51,TESSy,96502,90,0.1,Yes,B.1.616,0,0.0
France,FR,2020-51,TESSy,96502,90,0.1,Yes,B.1.617,0,0.0
France,FR,2020-51,TESSy,96502,90,0.1,Yes,P.1,0,0.0
France,FR,2020-51,TESSy,96502,90,0.1,Yes,Other,90,100.0
France,FR,2020-52,TESSy,89292,137,0.2,Yes,B.1.1.7,28,20.4
France,FR,2020-52,TESSy,89292,137,0.2,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-52,TESSy,89292,137,0.2,Yes,B.1.351,3,2.2
France,FR,2020-52,TESSy,89292,137,0.2,Yes,B.1.616,0,0.0
France,FR,2020-52,TESSy,89292,137,0.2,Yes,B.1.617,0,0.0
France,FR,2020-52,TESSy,89292,137,0.2,Yes,P.1,0,0.0
France,FR,2020-52,TESSy,89292,137,0.2,Yes,Other,106,77.4
France,FR,2020-53,TESSy,93082,226,0.2,Yes,B.1.1.7,59,26.1
France,FR,2020-53,TESSy,93082,226,0.2,Yes,B.1.1.7+E484K,0,0.0
France,FR,2020-53,TESSy,93082,226,0.2,Yes,B.1.351,2,0.9
France,FR,2020-53,TESSy,93082,226,0.2,Yes,B.1.616,0,0.0
France,FR,2020-53,TESSy,93082,226,0.2,Yes,B.1.617,0,0.0
France,FR,2020-53,TESSy,93082,226,0.2,Yes,P.1,0,0.0
France,FR,2020-53,TESSy,93082,226,0.2,Yes,Other,165,73.0
France,FR,2021-01,TESSy,127528,870,0.7,Yes,B.1.1.7,373,42.9
France,FR,2021-01,TESSy,127528,870,0.7,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-01,TESSy,127528,870,0.7,Yes,B.1.351,9,1.0
France,FR,2021-01,TESSy,127528,870,0.7,Yes,B.1.616,0,0.0
France,FR,2021-01,TESSy,127528,870,0.7,Yes,B.1.617,0,0.0
France,FR,2021-01,TESSy,127528,870,0.7,Yes,P.1,0,0.0
France,FR,2021-01,TESSy,127528,870,0.7,Yes,Other,488,56.1
France,FR,2021-02,TESSy,127733,833,0.7,Yes,B.1.1.7,264,31.7
France,FR,2021-02,TESSy,127733,833,0.7,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-02,TESSy,127733,833,0.7,Yes,B.1.351,88,10.6
France,FR,2021-02,TESSy,127733,833,0.7,Yes,B.1.616,0,0.0
France,FR,2021-02,TESSy,127733,833,0.7,Yes,B.1.617,0,0.0
France,FR,2021-02,TESSy,127733,833,0.7,Yes,P.1,0,0.0
France,FR,2021-02,TESSy,127733,833,0.7,Yes,Other,481,57.7
France,FR,2021-03,TESSy,142628,867,0.6,Yes,B.1.1.7,266,30.7
France,FR,2021-03,TESSy,142628,867,0.6,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-03,TESSy,142628,867,0.6,Yes,B.1.351,79,9.1
France,FR,2021-03,TESSy,142628,867,0.6,Yes,B.1.616,0,0.0
France,FR,2021-03,TESSy,142628,867,0.6,Yes,B.1.617,0,0.0
France,FR,2021-03,TESSy,142628,867,0.6,Yes,P.1,2,0.2
France,FR,2021-03,TESSy,142628,867,0.6,Yes,Other,520,60.0
France,FR,2021-04,TESSy,143497,1766,1.2,Yes,B.1.1.7,850,48.1
France,FR,2021-04,TESSy,143497,1766,1.2,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-04,TESSy,143497,1766,1.2,Yes,B.1.351,262,14.8
France,FR,2021-04,TESSy,143497,1766,1.2,Yes,B.1.616,0,0.0
France,FR,2021-04,TESSy,143497,1766,1.2,Yes,B.1.617,0,0.0
France,FR,2021-04,TESSy,143497,1766,1.2,Yes,P.1,6,0.3
France,FR,2021-04,TESSy,143497,1766,1.2,Yes,Other,648,36.7
France,FR,2021-05,TESSy,139934,1176,0.8,Yes,B.1.1.7,844,71.8
France,FR,2021-05,TESSy,139934,1176,0.8,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-05,TESSy,139934,1176,0.8,Yes,B.1.351,53,4.5
France,FR,2021-05,TESSy,139934,1176,0.8,Yes,B.1.616,0,0.0
France,FR,2021-05,TESSy,139934,1176,0.8,Yes,B.1.617,0,0.0
France,FR,2021-05,TESSy,139934,1176,0.8,Yes,P.1,1,0.1
France,FR,2021-05,TESSy,139934,1176,0.8,Yes,Other,278,23.6
France,FR,2021-06,TESSy,128115,405,0.3,Yes,B.1.1.7,203,50.1
France,FR,2021-06,TESSy,128115,405,0.3,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-06,TESSy,128115,405,0.3,Yes,B.1.351,35,8.6
France,FR,2021-06,TESSy,128115,405,0.3,Yes,B.1.616,0,0.0
France,FR,2021-06,TESSy,128115,405,0.3,Yes,B.1.617,0,0.0
France,FR,2021-06,TESSy,128115,405,0.3,Yes,P.1,1,0.2
France,FR,2021-06,TESSy,128115,405,0.3,Yes,Other,166,41.0
France,FR,2021-07,TESSy,140018,608,0.4,Yes,B.1.1.7,268,44.1
France,FR,2021-07,TESSy,140018,608,0.4,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-07,TESSy,140018,608,0.4,Yes,B.1.351,39,6.4
France,FR,2021-07,TESSy,140018,608,0.4,Yes,B.1.616,0,0.0
France,FR,2021-07,TESSy,140018,608,0.4,Yes,B.1.617,0,0.0
France,FR,2021-07,TESSy,140018,608,0.4,Yes,P.1,3,0.5
France,FR,2021-07,TESSy,140018,608,0.4,Yes,Other,298,49.0
France,FR,2021-08,TESSy,150787,450,0.3,Yes,B.1.1.7,176,39.1
France,FR,2021-08,TESSy,150787,450,0.3,Yes,B.1.1.7+E484K,0,0.0
France,FR,2021-08,TESSy,150787,450,0.3,Yes,B.1.351,50,11.1
France,FR,2021-08,TESSy,150787,450,0.3,Yes,B.1.616,0,0.0
France,FR,2021-08,TESSy,150787,450,0.3,Yes,B.1.617,0,0.0
France,FR,2021-08,TESSy,150787,450,0.3,Yes,P.1,1,0.2
France,FR,2021-08,TESSy,150787,450,0.3,Yes,Other,223,49.6
France,FR,2021-09,TESSy,148265,1316,0.9,Yes,B.1.1.7,815,61.9
France,FR,2021-09,TESSy,148265,1316,0.9,Yes,B.1.1.7+E484K,1,0.1
France,FR,2021-09,TESSy,148265,1316,0.9,Yes,B.1.351,87,6.6
France,FR,2021-09,TESSy,148265,1316,0.9,Yes,B.1.616,0,0.0
France,FR,2021-09,TESSy,148265,1316,0.9,Yes,B.1.617,0,0.0
France,FR,2021-09,TESSy,148265,1316,0.9,Yes,P.1,5,0.4
France,FR,2021-09,TESSy,148265,1316,0.9,Yes,Other,408,31.0
France,FR,2021-10,TESSy,167429,526,0.3,Yes,B.1.1.7,362,68.8
France,FR,2021-10,TESSy,167429,526,0.3,Yes,B.1.1.7+E484K,2,0.4
France,FR,2021-10,TESSy,167429,526,0.3,Yes,B.1.351,52,9.9
France,FR,2021-10,TESSy,167429,526,0.3,Yes,B.1.616,0,0.0
France,FR,2021-10,TESSy,167429,526,0.3,Yes,B.1.617,0,0.0
France,FR,2021-10,TESSy,167429,526,0.3,Yes,P.1,5,1.0
France,FR,2021-10,TESSy,167429,526,0.3,Yes,Other,105,20.0
France,FR,2021-11,TESSy,210941,2011,1.0,Yes,B.1.1.7,1558,77.5
France,FR,2021-11,TESSy,210941,2011,1.0,Yes,B.1.1.7+E484K,3,0.1
France,FR,2021-11,TESSy,210941,2011,1.0,Yes,B.1.351,112,5.6
France,FR,2021-11,TESSy,210941,2011,1.0,Yes,B.1.616,0,0.0
France,FR,2021-11,TESSy,210941,2011,1.0,Yes,B.1.617,0,0.0
France,FR,2021-11,TESSy,210941,2011,1.0,Yes,P.1,13,0.6
France,FR,2021-11,TESSy,210941,2011,1.0,Yes,Other,325,16.2
France,FR,2021-12,TESSy,262986,946,0.4,Yes,B.1.1.7,780,82.5
France,FR,2021-12,TESSy,262986,946,0.4,Yes,B.1.1.7+E484K,8,0.8
France,FR,2021-12,TESSy,262986,946,0.4,Yes,B.1.351,44,4.7
France,FR,2021-12,TESSy,262986,946,0.4,Yes,B.1.616,0,0.0
France,FR,2021-12,TESSy,262986,946,0.4,Yes,B.1.617,0,0.0
France,FR,2021-12,TESSy,262986,946,0.4,Yes,P.1,0,0.0
France,FR,2021-12,TESSy,262986,946,0.4,Yes,Other,114,12.1
France,FR,2021-13,TESSy,276881,1541,0.6,Yes,B.1.1.7,1271,82.5
France,FR,2021-13,TESSy,276881,1541,0.6,Yes,B.1.1.7+E484K,4,0.3
France,FR,2021-13,TESSy,276881,1541,0.6,Yes,B.1.351,100,6.5
France,FR,2021-13,TESSy,276881,1541,0.6,Yes,B.1.616,0,0.0
France,FR,2021-13,TESSy,276881,1541,0.6,Yes,B.1.617,0,0.0
France,FR,2021-13,TESSy,276881,1541,0.6,Yes,P.1,6,0.4
France,FR,2021-13,TESSy,276881,1541,0.6,Yes,Other,160,10.4
France,FR,2021-14,TESSy,236210,710,0.3,Yes,B.1.1.7,579,81.5
France,FR,2021-14,TESSy,236210,710,0.3,Yes,B.1.1.7+E484K,8,1.1
France,FR,2021-14,TESSy,236210,710,0.3,Yes,B.1.351,23,3.2
France,FR,2021-14,TESSy,236210,710,0.3,Yes,B.1.616,0,0.0
France,FR,2021-14,TESSy,236210,710,0.3,Yes,B.1.617,0,0.0
France,FR,2021-14,TESSy,236210,710,0.3,Yes,P.1,39,5.5
France,FR,2021-14,TESSy,236210,710,0.3,Yes,Other,61,8.6
France,FR,2021-15,TESSy,230846,1423,0.6,Yes,B.1.1.7,1203,84.5
France,FR,2021-15,TESSy,230846,1423,0.6,Yes,B.1.1.7+E484K,7,0.5
France,FR,2021-15,TESSy,230846,1423,0.6,Yes,B.1.351,94,6.6
France,FR,2021-15,TESSy,230846,1423,0.6,Yes,B.1.616,0,0.0
France,FR,2021-15,TESSy,230846,1423,0.6,Yes,B.1.617,0,0.0
France,FR,2021-15,TESSy,230846,1423,0.6,Yes,P.1,22,1.5
France,FR,2021-15,TESSy,230846,1423,0.6,Yes,Other,97,6.8
France,FR,2021-16,TESSy,208518,352,0.2,Yes,B.1.1.7,310,88.1
France,FR,2021-16,TESSy,208518,352,0.2,Yes,B.1.1.7+E484K,2,0.6
France,FR,2021-16,TESSy,208518,352,0.2,Yes,B.1.351,8,2.3
France,FR,2021-16,TESSy,208518,352,0.2,Yes,B.1.616,0,0.0
France,FR,2021-16,TESSy,208518,352,0.2,Yes,B.1.617,0,0.0
France,FR,2021-16,TESSy,208518,352,0.2,Yes,P.1,0,0.0
France,FR,2021-16,TESSy,208518,352,0.2,Yes,Other,32,9.1
Germany,DE,2020-40,GISAID,15287,142,0.9,Yes,B.1.1.7,0,0.0
Germany,DE,2020-40,GISAID,15287,142,0.9,Yes,B.1.1.7+E484K,0,0.0
Germany,DE,2020-40,GISAID,15287,142,0.9,Yes,B.1.351,0,0.0
Germany,DE,2020-40,GISAID,15287,142,0.9,Yes,B.1.427/B.1.429,0,0.0
Germany,DE,2020-40,GISAID,15287,142,0.9,Yes,B.1.525,0,0.0
Germany,DE,2020-40,GISAID,15287,142,0.9,Yes,B.1.616,0,0.0
Germany,DE,2020-40,GISAID,15287,142,0.9,Yes,B.1.617,0,0.0
Germany,DE,2020-40,GISAID,15287,142,0.9,Yes,B.1.620,0,0.0
Germany,DE,2020-40,GISAID,15287,142,0.9,Yes,B.1.621,0,0.0
Germany,DE,2020-40,GISAID,15287,142,0.9,Yes,P.1,0,0.0
Germany,DE,2020-40,GISAID,15287,142,0.9,Yes,P.3,0,0.0
Germany,DE,2020-40,GISAID,15287,142,0.9,Yes,Other,142,100.0
Germany,DE,2020-41,GISAID,24712,173,0.7,Yes,B.1.1.7,0,0.0
Germany,DE,2020-41,GISAID,24712,173,0.7,Yes,B.1.1.7+E484K,0,0.0
Germany,DE,2020-41,GISAID,24712,173,0.7,Yes,B.1.351,0,0.0
Germany,DE,2020-41,GISAID,24712,173,0.7,Yes,B.1.427/B.1.429,0,0.0
Germany,DE,2020-41,GISAID,24712,173,0.7,Yes,B.1.525,0,0.0
Germany,DE,2020-41,GISAID,24712,173,0.7,Yes,B.1.616,0,0.0
Germany,DE,2020-41,GISAID,24712,173,0.7,Yes,B.1.617,0,0.0
Germany,DE,2020-41,GISAID,24712,173,0.7,Yes,B.1.620,0,0.0
Germany,DE,2020-41,GISAID,24712,173,0.7,Yes,B.1.621,0,0.0
Germany,DE,2020-41,GISAID,24712,173,0.7,Yes,P.1,0,0.0
Germany,DE,2020-41,GISAID,24712,173,0.7,Yes,P.3,0,0.0
Germany,DE,2020-41,GISAID,24712,173,0.7,Yes,Other,173,100.0
Germany,DE,2020-42,GISAID,40968,165,0.4,Yes,B.1.1.7,0,0.0
Germany,DE,2020-42,GISAID,40968,165,0.4,Yes,B.1.1.7+E484K,0,0.0
Germany,DE,2020-42,GISAID,40968,165,0.4,Yes,B.1.351,0,0.0
Germany,DE,2020-42,GISAID,40968,165,0.4,Yes,B.1.427/B.1.429,0,0.0
Germany,DE,2020-42,GISAID,40968,165,0.4,Yes,B.1.525,0,0.0
Germany,DE,2020-42,GISAID,40968,165,0.4,Yes,B.1.616,0,0.0
Germany,DE,2020-42,GISAID,40968,165,0.4,Yes,B.1.617,0,0.0
Germany,DE,2020-42,GISAID,40968,165,0.4,Yes,B.1.620,0,0.0
Germany,DE,2020-42,GISAID,40968,165,0.4,Yes,B.1.621,0,0.0
Germany,DE,2020-42,GISAID,40968,165,0.4,Yes,P.1,0,0.0
Germany,DE,2020-42,GISAID,40968,165,0.4,Yes,P.3,0,0.0
Germany,DE,2020-42,GISAID,40968,165,0.4,Yes,Other,165,100.0
Germany,DE,2020-43,GISAID,71567,160,0.2,Yes,B.1.1.7,0,0.0
Germany,DE,2020-43,GISAID,71567,160,0.2,Yes,B.1.1.7+E484K,0,0.0
Germany,DE,2020-43,GISAID,71567,160,0.2,Yes,B.1.351,0,0.0
Germany,DE,2020-43,GISAID,71567,160,0.2,Yes,B.1.427/B.1.429,0,0.0
Germany,DE,2020-43,GISAID,71567,160,0.2,Yes,B.1.525,0,0.0
